statecode,ratingarea,age,premiumrate
UT,Rating Area 3,25,47.98
UT,Rating Area 3,26,51.33
UT,Rating Area 3,27,51.89
UT,Rating Area 3,28,51.89
UT,Rating Area 3,29,51.89
UT,Rating Area 3,30,52.11
UT,Rating Area 3,31,52.11
UT,Rating Area 3,32,52.11
UT,Rating Area 3,33,52.11
UT,Rating Area 3,34,52.11
UT,Rating Area 3,35,52.29
UT,Rating Area 3,36,52.29
UT,Rating Area 3,37,52.56
UT,Rating Area 3,38,52.98
UT,Rating Area 3,39,53.48
UT,Rating Area 3,40,54.07
UT,Rating Area 3,41,54.81
UT,Rating Area 3,42,55.72
UT,Rating Area 3,43,56.79
UT,Rating Area 3,44,58.08
UT,Rating Area 3,45,59.60
UT,Rating Area 3,46,60.99
UT,Rating Area 3,47,62.44
UT,Rating Area 3,48,63.93
UT,Rating Area 3,49,65.49
UT,Rating Area 3,50,67.56
UT,Rating Area 3,51,69.24
UT,Rating Area 3,52,70.99
UT,Rating Area 3,53,72.82
UT,Rating Area 3,54,74.72
UT,Rating Area 3,55,77.16
UT,Rating Area 3,56,79.20
UT,Rating Area 3,57,81.35
UT,Rating Area 3,58,83.57
UT,Rating Area 3,59,85.34
UT,Rating Area 3,60,85.58
UT,Rating Area 3,61,85.58
UT,Rating Area 3,62,85.58
UT,Rating Area 3,63,85.58
UT,Rating Area 3,64,85.58
UT,Rating Area 3,65,87.82
UT,Rating Area 4,20,28.16
UT,Rating Area 4,21,41.76
UT,Rating Area 4,22,42.81
UT,Rating Area 4,23,44.12
UT,Rating Area 4,24,45.75
UT,Rating Area 4,25,48.36
UT,Rating Area 4,26,51.58
UT,Rating Area 4,27,52.16
UT,Rating Area 4,28,52.16
UT,Rating Area 4,29,52.16
UT,Rating Area 4,30,52.38
UT,Rating Area 4,31,52.38
UT,Rating Area 4,32,52.38
UT,Rating Area 4,33,52.38
UT,Rating Area 4,34,52.38
UT,Rating Area 4,35,52.56
UT,Rating Area 4,36,52.56
UT,Rating Area 4,37,52.85
UT,Rating Area 4,38,53.29
UT,Rating Area 4,39,53.81
UT,Rating Area 4,40,54.43
UT,Rating Area 4,41,55.21
UT,Rating Area 4,42,56.17
UT,Rating Area 4,43,57.29
UT,Rating Area 4,44,58.65
UT,Rating Area 4,45,60.24
UT,Rating Area 4,46,61.70
UT,Rating Area 4,47,63.22
UT,Rating Area 4,48,64.78
UT,Rating Area 4,49,66.43
UT,Rating Area 4,50,68.58
UT,Rating Area 4,51,70.35
UT,Rating Area 4,52,72.19
UT,Rating Area 4,53,74.10
UT,Rating Area 4,54,76.11
UT,Rating Area 4,55,78.65
UT,Rating Area 4,56,80.79
UT,Rating Area 4,57,83.05
UT,Rating Area 4,58,85.38
UT,Rating Area 4,59,87.24
UT,Rating Area 4,60,87.48
UT,Rating Area 4,61,87.48
UT,Rating Area 4,62,87.48
UT,Rating Area 4,63,87.48
UT,Rating Area 4,64,87.48
UT,Rating Area 4,65,89.57
UT,Rating Area 5,20,18.19
UT,Rating Area 5,21,25.24
UT,Rating Area 5,22,25.24
UT,Rating Area 5,23,25.24
UT,Rating Area 5,24,25.24
UT,Rating Area 5,25,25.80
UT,Rating Area 5,26,28.36
UT,Rating Area 5,27,28.40
UT,Rating Area 5,28,28.40
UT,Rating Area 5,29,28.40
UT,Rating Area 5,30,28.72
UT,Rating Area 5,31,28.72
UT,Rating Area 5,32,28.72
UT,Rating Area 5,33,28.72
UT,Rating Area 5,34,28.72
UT,Rating Area 5,35,28.98
UT,Rating Area 5,36,28.98
UT,Rating Area 5,37,28.98
UT,Rating Area 5,38,28.98
UT,Rating Area 5,39,28.98
UT,Rating Area 5,40,29.01
UT,Rating Area 5,41,29.01
UT,Rating Area 5,42,29.01
UT,Rating Area 5,43,29.01
UT,Rating Area 5,44,29.01
UT,Rating Area 5,45,29.29
UT,Rating Area 5,46,29.29
UT,Rating Area 5,47,29.29
UT,Rating Area 5,48,29.29
UT,Rating Area 5,49,29.29
UT,Rating Area 5,50,29.93
UT,Rating Area 5,51,29.93
UT,Rating Area 5,52,29.93
UT,Rating Area 5,53,29.93
UT,Rating Area 5,54,29.93
UT,Rating Area 5,55,30.60
UT,Rating Area 5,56,30.60
UT,Rating Area 5,57,30.60
UT,Rating Area 5,58,30.60
UT,Rating Area 5,59,30.60
UT,Rating Area 5,60,30.96
UT,Rating Area 5,61,30.96
UT,Rating Area 5,62,30.96
UT,Rating Area 5,63,30.96
UT,Rating Area 5,64,30.96
UT,Rating Area 5,65,33.89
UT,Rating Area 6,20,17.73
UT,Rating Area 6,21,24.04
UT,Rating Area 6,22,24.04
UT,Rating Area 6,23,24.04
UT,Rating Area 6,24,24.04
UT,Rating Area 6,25,24.48
UT,Rating Area 6,26,26.58
UT,Rating Area 6,27,26.61
UT,Rating Area 6,28,26.61
UT,Rating Area 6,29,26.61
UT,Rating Area 6,30,26.86
UT,Rating Area 6,31,26.86
UT,Rating Area 6,32,26.86
UT,Rating Area 6,33,26.86
UT,Rating Area 6,34,26.86
UT,Rating Area 6,35,27.07
UT,Rating Area 6,36,27.07
UT,Rating Area 6,37,27.07
UT,Rating Area 6,38,27.07
UT,Rating Area 6,39,27.07
UT,Rating Area 6,40,27.09
UT,Rating Area 6,41,27.09
UT,Rating Area 6,42,27.09
UT,Rating Area 6,43,27.09
UT,Rating Area 6,44,27.09
UT,Rating Area 6,45,27.31
UT,Rating Area 6,46,27.31
UT,Rating Area 6,47,27.31
UT,Rating Area 6,48,27.31
UT,Rating Area 6,49,27.31
UT,Rating Area 6,50,27.82
UT,Rating Area 6,51,27.82
UT,Rating Area 6,52,27.82
UT,Rating Area 6,53,27.82
UT,Rating Area 6,54,27.82
UT,Rating Area 6,55,28.34
UT,Rating Area 6,56,28.34
UT,Rating Area 6,57,28.34
UT,Rating Area 6,58,28.34
UT,Rating Area 6,59,28.34
UT,Rating Area 6,60,28.63
UT,Rating Area 6,61,28.63
UT,Rating Area 6,62,28.63
UT,Rating Area 6,63,28.63
UT,Rating Area 6,64,28.63
UT,Rating Area 6,65,30.99
VA,Rating Area 1,20,72.15
VA,Rating Area 1,21,151.52
VA,Rating Area 1,22,151.52
VA,Rating Area 1,23,151.52
VA,Rating Area 1,24,151.52
VA,Rating Area 1,25,151.91
VA,Rating Area 1,26,153.91
VA,Rating Area 1,27,156.27
VA,Rating Area 1,28,160.09
VA,Rating Area 1,29,163.23
VA,Rating Area 1,30,165.05
VA,Rating Area 1,31,167.40
VA,Rating Area 1,32,169.75
VA,Rating Area 1,33,171.22
VA,Rating Area 1,34,172.79
VA,Rating Area 1,35,173.56
VA,Rating Area 1,36,174.34
VA,Rating Area 1,37,175.13
VA,Rating Area 1,38,175.91
VA,Rating Area 1,39,177.48
VA,Rating Area 1,40,179.13
VA,Rating Area 1,41,181.49
VA,Rating Area 1,42,183.74
VA,Rating Area 1,43,186.88
VA,Rating Area 1,44,190.81
VA,Rating Area 1,45,195.42
VA,Rating Area 1,46,201.25
VA,Rating Area 1,47,207.42
VA,Rating Area 1,48,214.49
VA,Rating Area 1,49,221.45
VA,Rating Area 1,50,229.46
VA,Rating Area 1,51,237.21
VA,Rating Area 1,52,245.74
VA,Rating Area 1,53,254.38
VA,Rating Area 1,54,263.69
VA,Rating Area 1,55,273.33
VA,Rating Area 1,56,283.43
VA,Rating Area 1,57,293.63
VA,Rating Area 1,58,303.33
VA,Rating Area 1,59,307.89
VA,Rating Area 1,60,315.44
VA,Rating Area 1,61,321.31
VA,Rating Area 1,62,324.85
VA,Rating Area 1,63,328.79
VA,Rating Area 1,64,331.15
VA,Rating Area 1,65,331.21
VA,Rating Area 10,20,120.52
VA,Rating Area 10,21,212.17
VA,Rating Area 10,22,212.17
VA,Rating Area 10,23,212.17
VA,Rating Area 10,24,212.17
VA,Rating Area 10,25,212.94
VA,Rating Area 10,26,216.69
VA,Rating Area 10,27,221.19
VA,Rating Area 10,28,228.53
VA,Rating Area 10,29,234.56
VA,Rating Area 10,30,237.64
VA,Rating Area 10,31,242.23
VA,Rating Area 10,32,246.73
VA,Rating Area 10,33,249.57
VA,Rating Area 10,34,252.54
VA,Rating Area 10,35,254.06
VA,Rating Area 10,36,255.50
VA,Rating Area 10,37,257.03
VA,Rating Area 10,38,258.56
VA,Rating Area 10,39,261.53
VA,Rating Area 10,40,264.63
VA,Rating Area 10,41,269.13
VA,Rating Area 10,42,273.41
VA,Rating Area 10,43,279.44
VA,Rating Area 10,44,287.00
VA,Rating Area 10,45,295.87
VA,Rating Area 10,46,306.55
VA,Rating Area 10,47,318.39
VA,Rating Area 10,48,331.88
VA,Rating Area 10,49,345.25
VA,Rating Area 10,50,360.36
VA,Rating Area 10,51,374.99
VA,Rating Area 10,52,390.60
VA,Rating Area 10,53,406.12
VA,Rating Area 10,54,422.37
VA,Rating Area 10,55,438.63
VA,Rating Area 10,56,455.72
VA,Rating Area 10,57,472.20
VA,Rating Area 10,58,489.76
VA,Rating Area 10,59,498.28
VA,Rating Area 10,60,514.43
VA,Rating Area 10,61,526.49
VA,Rating Area 10,62,533.81
VA,Rating Area 10,63,542.48
VA,Rating Area 10,64,547.37
VA,Rating Area 10,65,547.39
VA,Rating Area 11,20,77.15
VA,Rating Area 11,21,155.83
VA,Rating Area 11,22,155.83
VA,Rating Area 11,23,155.83
VA,Rating Area 11,24,155.83
VA,Rating Area 11,25,156.27
VA,Rating Area 11,26,158.46
VA,Rating Area 11,27,161.05
VA,Rating Area 11,28,165.27
VA,Rating Area 11,29,168.72
VA,Rating Area 11,30,170.67
VA,Rating Area 11,31,173.26
VA,Rating Area 11,32,175.85
VA,Rating Area 11,33,177.47
VA,Rating Area 11,34,179.20
VA,Rating Area 11,35,180.05
VA,Rating Area 11,36,180.91
VA,Rating Area 11,37,181.78
VA,Rating Area 11,38,182.64
VA,Rating Area 11,39,184.37
VA,Rating Area 11,40,186.17
VA,Rating Area 11,41,188.77
VA,Rating Area 11,42,191.25
VA,Rating Area 11,43,194.71
VA,Rating Area 11,44,199.03
VA,Rating Area 11,45,204.11
VA,Rating Area 11,46,210.45
VA,Rating Area 11,47,217.26
VA,Rating Area 11,48,225.03
VA,Rating Area 11,49,232.71
VA,Rating Area 11,50,241.49
VA,Rating Area 11,51,250.03
VA,Rating Area 11,52,259.43
VA,Rating Area 11,53,268.93
VA,Rating Area 11,54,279.19
VA,Rating Area 11,55,289.74
VA,Rating Area 11,56,300.86
VA,Rating Area 11,57,312.10
VA,Rating Area 11,58,324.09
VA,Rating Area 11,59,330.03
VA,Rating Area 11,60,341.68
VA,Rating Area 11,61,350.52
VA,Rating Area 11,62,356.06
VA,Rating Area 11,63,362.32
VA,Rating Area 11,64,365.85
VA,Rating Area 11,65,365.90
VA,Rating Area 12,20,104.11
VA,Rating Area 12,21,191.35
VA,Rating Area 12,22,191.35
VA,Rating Area 12,23,191.35
VA,Rating Area 12,24,191.35
VA,Rating Area 12,25,192.01
VA,Rating Area 12,26,195.22
VA,Rating Area 12,27,199.08
VA,Rating Area 12,28,205.38
VA,Rating Area 12,29,210.56
VA,Rating Area 12,30,213.23
VA,Rating Area 12,31,217.21
VA,Rating Area 12,32,221.06
VA,Rating Area 12,33,223.51
VA,Rating Area 12,34,226.04
VA,Rating Area 12,35,227.35
VA,Rating Area 12,36,228.55
VA,Rating Area 12,37,229.88
VA,Rating Area 12,38,231.21
VA,Rating Area 12,39,233.73
VA,Rating Area 12,40,236.43
VA,Rating Area 12,41,240.28
VA,Rating Area 12,42,243.94
VA,Rating Area 12,43,249.12
VA,Rating Area 12,44,255.62
VA,Rating Area 12,45,263.26
VA,Rating Area 12,46,272.48
VA,Rating Area 12,47,282.64
VA,Rating Area 12,48,294.19
VA,Rating Area 12,49,305.68
VA,Rating Area 12,50,318.66
VA,Rating Area 12,51,331.47
VA,Rating Area 12,52,345.48
VA,Rating Area 12,53,359.70
VA,Rating Area 12,54,375.03
VA,Rating Area 12,55,390.55
VA,Rating Area 12,56,407.22
VA,Rating Area 12,57,423.95
VA,Rating Area 12,58,441.94
VA,Rating Area 12,59,450.75
VA,Rating Area 12,60,467.78
VA,Rating Area 12,61,480.69
VA,Rating Area 12,62,488.85
VA,Rating Area 12,63,498.37
VA,Rating Area 12,64,503.65
VA,Rating Area 12,65,503.68
VA,Rating Area 2,20,65.55
VA,Rating Area 2,21,138.95
VA,Rating Area 2,22,138.95
VA,Rating Area 2,23,138.95
VA,Rating Area 2,24,138.95
VA,Rating Area 2,25,139.29
VA,Rating Area 2,26,141.04
VA,Rating Area 2,27,143.09
VA,Rating Area 2,28,146.43
VA,Rating Area 2,29,149.17
VA,Rating Area 2,30,150.79
VA,Rating Area 2,31,152.84
VA,Rating Area 2,32,154.90
VA,Rating Area 2,33,156.18
VA,Rating Area 2,34,157.55
VA,Rating Area 2,35,158.21
VA,Rating Area 2,36,158.90
VA,Rating Area 2,37,159.58
VA,Rating Area 2,38,160.27
VA,Rating Area 2,39,161.64
VA,Rating Area 2,40,163.09
VA,Rating Area 2,41,165.14
VA,Rating Area 2,42,167.11
VA,Rating Area 2,43,169.85
VA,Rating Area 2,44,173.28
VA,Rating Area 2,45,177.30
VA,Rating Area 2,46,182.43
VA,Rating Area 2,47,187.82
VA,Rating Area 2,48,193.98
VA,Rating Area 2,49,200.06
VA,Rating Area 2,50,207.07
VA,Rating Area 2,51,213.83
VA,Rating Area 2,52,221.28
VA,Rating Area 2,53,228.81
VA,Rating Area 2,54,236.94
VA,Rating Area 2,55,245.39
VA,Rating Area 2,56,254.21
VA,Rating Area 2,57,263.11
VA,Rating Area 2,58,272.61
VA,Rating Area 2,59,277.32
VA,Rating Area 2,60,286.82
VA,Rating Area 2,61,295.03
VA,Rating Area 2,62,300.37
VA,Rating Area 2,63,306.12
VA,Rating Area 2,64,309.32
VA,Rating Area 2,65,309.38
VA,Rating Area 3,20,69.61
VA,Rating Area 3,21,147.13
VA,Rating Area 3,22,147.13
VA,Rating Area 3,23,147.13
VA,Rating Area 3,24,147.13
VA,Rating Area 3,25,147.50
VA,Rating Area 3,26,149.43
VA,Rating Area 3,27,151.69
VA,Rating Area 3,28,155.36
VA,Rating Area 3,29,158.38
VA,Rating Area 3,30,160.13
VA,Rating Area 3,31,162.39
VA,Rating Area 3,32,164.65
VA,Rating Area 3,33,166.07
VA,Rating Area 3,34,167.57
VA,Rating Area 3,35,168.31
VA,Rating Area 3,36,169.06
VA,Rating Area 3,37,169.81
VA,Rating Area 3,38,170.57
VA,Rating Area 3,39,172.08
VA,Rating Area 3,40,173.66
VA,Rating Area 3,41,175.93
VA,Rating Area 3,42,178.09
VA,Rating Area 3,43,181.11
VA,Rating Area 3,44,184.88
VA,Rating Area 3,45,189.30
VA,Rating Area 3,46,194.92
VA,Rating Area 3,47,200.85
VA,Rating Area 3,48,207.63
VA,Rating Area 3,49,214.32
VA,Rating Area 3,50,222.03
VA,Rating Area 3,51,229.47
VA,Rating Area 3,52,237.66
VA,Rating Area 3,53,245.95
VA,Rating Area 3,54,254.90
VA,Rating Area 3,55,264.17
VA,Rating Area 3,56,273.87
VA,Rating Area 3,57,283.67
VA,Rating Area 3,58,294.13
VA,Rating Area 3,59,298.95
VA,Rating Area 3,60,307.79
VA,Rating Area 3,61,314.17
VA,Rating Area 3,62,317.93
VA,Rating Area 3,63,322.34
VA,Rating Area 3,64,324.89
VA,Rating Area 3,65,324.95
VA,Rating Area 4,20,68.80
VA,Rating Area 4,21,144.43
VA,Rating Area 4,22,144.43
VA,Rating Area 4,23,144.43
VA,Rating Area 4,24,144.43
VA,Rating Area 4,25,144.79
VA,Rating Area 4,26,146.64
VA,Rating Area 4,27,148.82
VA,Rating Area 4,28,152.35
VA,Rating Area 4,29,155.25
VA,Rating Area 4,30,156.95
VA,Rating Area 4,31,159.12
VA,Rating Area 4,32,161.29
VA,Rating Area 4,33,162.65
VA,Rating Area 4,34,164.10
VA,Rating Area 4,35,164.81
VA,Rating Area 4,36,165.53
VA,Rating Area 4,37,166.26
VA,Rating Area 4,38,166.98
VA,Rating Area 4,39,168.43
VA,Rating Area 4,40,169.96
VA,Rating Area 4,41,172.14
VA,Rating Area 4,42,174.22
VA,Rating Area 4,43,177.12
VA,Rating Area 4,44,180.74
VA,Rating Area 4,45,185.00
VA,Rating Area 4,46,190.41
VA,Rating Area 4,47,196.12
VA,Rating Area 4,48,202.64
VA,Rating Area 4,49,209.07
VA,Rating Area 4,50,216.49
VA,Rating Area 4,51,223.64
VA,Rating Area 4,52,231.52
VA,Rating Area 4,53,239.49
VA,Rating Area 4,54,248.10
VA,Rating Area 4,55,257.02
VA,Rating Area 4,56,266.35
VA,Rating Area 4,57,275.77
VA,Rating Area 4,58,285.83
VA,Rating Area 4,59,290.81
VA,Rating Area 4,60,300.67
VA,Rating Area 4,61,307.94
VA,Rating Area 4,62,312.29
VA,Rating Area 4,63,317.19
VA,Rating Area 4,64,319.82
VA,Rating Area 4,65,319.88
VA,Rating Area 5,20,69.92
VA,Rating Area 5,21,146.91
VA,Rating Area 5,22,146.91
VA,Rating Area 5,23,146.91
VA,Rating Area 5,24,146.91
VA,Rating Area 5,25,147.28
VA,Rating Area 5,26,149.19
VA,Rating Area 5,27,151.44
VA,Rating Area 5,28,155.09
VA,Rating Area 5,29,158.08
VA,Rating Area 5,30,159.82
VA,Rating Area 5,31,162.07
VA,Rating Area 5,32,164.32
VA,Rating Area 5,33,165.72
VA,Rating Area 5,34,167.22
VA,Rating Area 5,35,167.95
VA,Rating Area 5,36,168.69
VA,Rating Area 5,37,169.44
VA,Rating Area 5,38,170.19
VA,Rating Area 5,39,171.69
VA,Rating Area 5,40,173.27
VA,Rating Area 5,41,175.51
VA,Rating Area 5,42,177.67
VA,Rating Area 5,43,180.66
VA,Rating Area 5,44,184.40
VA,Rating Area 5,45,188.80
VA,Rating Area 5,46,194.38
VA,Rating Area 5,47,200.27
VA,Rating Area 5,48,207.01
VA,Rating Area 5,49,213.65
VA,Rating Area 5,50,221.31
VA,Rating Area 5,51,228.70
VA,Rating Area 5,52,236.84
VA,Rating Area 5,53,245.07
VA,Rating Area 5,54,253.96
VA,Rating Area 5,55,263.17
VA,Rating Area 5,56,272.81
VA,Rating Area 5,57,282.54
VA,Rating Area 5,58,292.93
VA,Rating Area 5,59,297.87
VA,Rating Area 5,60,306.76
VA,Rating Area 5,61,313.37
VA,Rating Area 5,62,317.14
VA,Rating Area 5,63,321.67
VA,Rating Area 5,64,324.22
VA,Rating Area 5,65,324.28
VA,Rating Area 6,20,68.76
VA,Rating Area 6,21,145.47
VA,Rating Area 6,22,145.47
VA,Rating Area 6,23,145.47
VA,Rating Area 6,24,145.47
VA,Rating Area 6,25,145.84
VA,Rating Area 6,26,147.73
VA,Rating Area 6,27,149.95
VA,Rating Area 6,28,153.56
VA,Rating Area 6,29,156.52
VA,Rating Area 6,30,158.25
VA,Rating Area 6,31,160.47
VA,Rating Area 6,32,162.69
VA,Rating Area 6,33,164.07
VA,Rating Area 6,34,165.55
VA,Rating Area 6,35,166.28
VA,Rating Area 6,36,167.02
VA,Rating Area 6,37,167.76
VA,Rating Area 6,38,168.50
VA,Rating Area 6,39,169.98
VA,Rating Area 6,40,171.54
VA,Rating Area 6,41,173.76
VA,Rating Area 6,42,175.89
VA,Rating Area 6,43,178.85
VA,Rating Area 6,44,182.55
VA,Rating Area 6,45,186.90
VA,Rating Area 6,46,192.41
VA,Rating Area 6,47,198.24
VA,Rating Area 6,48,204.90
VA,Rating Area 6,49,211.47
VA,Rating Area 6,50,219.04
VA,Rating Area 6,51,226.35
VA,Rating Area 6,52,234.40
VA,Rating Area 6,53,242.54
VA,Rating Area 6,54,251.33
VA,Rating Area 6,55,260.43
VA,Rating Area 6,56,269.96
VA,Rating Area 6,57,279.58
VA,Rating Area 6,58,289.85
VA,Rating Area 6,59,294.86
VA,Rating Area 6,60,303.76
VA,Rating Area 6,61,310.82
VA,Rating Area 6,62,314.60
VA,Rating Area 6,63,319.22
VA,Rating Area 6,64,321.92
VA,Rating Area 6,65,321.98
VA,Rating Area 7,20,99.66
VA,Rating Area 7,21,185.13
VA,Rating Area 7,22,185.13
VA,Rating Area 7,23,185.13
VA,Rating Area 7,24,185.13
VA,Rating Area 7,25,185.76
VA,Rating Area 7,26,188.79
VA,Rating Area 7,27,192.42
VA,Rating Area 7,28,198.38
VA,Rating Area 7,29,203.27
VA,Rating Area 7,30,205.80
VA,Rating Area 7,31,209.57
VA,Rating Area 7,32,213.20
VA,Rating Area 7,33,215.53
VA,Rating Area 7,34,217.91
VA,Rating Area 7,35,219.15
VA,Rating Area 7,36,220.27
VA,Rating Area 7,37,221.53
VA,Rating Area 7,38,222.78
VA,Rating Area 7,39,225.16
VA,Rating Area 7,40,227.73
VA,Rating Area 7,41,231.36
VA,Rating Area 7,42,234.80
VA,Rating Area 7,43,239.69
VA,Rating Area 7,44,245.84
VA,Rating Area 7,45,253.06
VA,Rating Area 7,46,261.79
VA,Rating Area 7,47,271.38
VA,Rating Area 7,48,282.28
VA,Rating Area 7,49,293.13
VA,Rating Area 7,50,305.39
VA,Rating Area 7,51,317.50
VA,Rating Area 7,52,330.72
VA,Rating Area 7,53,344.14
VA,Rating Area 7,54,358.62
VA,Rating Area 7,55,373.30
VA,Rating Area 7,56,389.04
VA,Rating Area 7,57,404.83
VA,Rating Area 7,58,421.83
VA,Rating Area 7,59,430.16
VA,Rating Area 7,60,446.90
VA,Rating Area 7,61,459.68
VA,Rating Area 7,62,468.03
VA,Rating Area 7,63,477.41
VA,Rating Area 7,64,482.50
VA,Rating Area 7,65,482.53
VA,Rating Area 8,20,70.06
VA,Rating Area 8,21,147.68
VA,Rating Area 8,22,147.68
VA,Rating Area 8,23,147.68
VA,Rating Area 8,24,147.68
VA,Rating Area 8,25,148.06
VA,Rating Area 8,26,149.98
VA,Rating Area 8,27,152.25
VA,Rating Area 8,28,155.93
VA,Rating Area 8,29,158.95
VA,Rating Area 8,30,160.71
VA,Rating Area 8,31,162.97
VA,Rating Area 8,32,165.24
VA,Rating Area 8,33,166.65
VA,Rating Area 8,34,168.16
VA,Rating Area 8,35,168.90
VA,Rating Area 8,36,169.66
VA,Rating Area 8,37,170.41
VA,Rating Area 8,38,171.17
VA,Rating Area 8,39,172.68
VA,Rating Area 8,40,174.27
VA,Rating Area 8,41,176.53
VA,Rating Area 8,42,178.70
VA,Rating Area 8,43,181.73
VA,Rating Area 8,44,185.50
VA,Rating Area 8,45,189.94
VA,Rating Area 8,46,195.56
VA,Rating Area 8,47,201.50
VA,Rating Area 8,48,208.30
VA,Rating Area 8,49,215.00
VA,Rating Area 8,50,222.72
VA,Rating Area 8,51,230.17
VA,Rating Area 8,52,238.39
VA,Rating Area 8,53,246.69
VA,Rating Area 8,54,255.66
VA,Rating Area 8,55,264.94
VA,Rating Area 8,56,274.66
VA,Rating Area 8,57,284.48
VA,Rating Area 8,58,294.96
VA,Rating Area 8,59,300.09
VA,Rating Area 8,60,308.71
VA,Rating Area 8,61,315.48
VA,Rating Area 8,62,319.09
VA,Rating Area 8,63,323.31
VA,Rating Area 8,64,325.89
VA,Rating Area 8,65,325.95
VA,Rating Area 9,20,69.06
VA,Rating Area 9,21,145.53
VA,Rating Area 9,22,145.53
VA,Rating Area 9,23,145.53
VA,Rating Area 9,24,145.53
VA,Rating Area 9,25,145.90
VA,Rating Area 9,26,147.78
VA,Rating Area 9,27,149.99
VA,Rating Area 9,28,153.58
VA,Rating Area 9,29,156.52
VA,Rating Area 9,30,158.26
VA,Rating Area 9,31,160.46
VA,Rating Area 9,32,162.67
VA,Rating Area 9,33,164.05
VA,Rating Area 9,34,165.53
VA,Rating Area 9,35,166.24
VA,Rating Area 9,36,166.98
VA,Rating Area 9,37,167.72
VA,Rating Area 9,38,168.45
VA,Rating Area 9,39,169.93
VA,Rating Area 9,40,171.48
VA,Rating Area 9,41,173.69
VA,Rating Area 9,42,175.81
VA,Rating Area 9,43,178.75
VA,Rating Area 9,44,182.44
VA,Rating Area 9,45,186.76
VA,Rating Area 9,46,192.27
VA,Rating Area 9,47,198.07
VA,Rating Area 9,48,204.70
VA,Rating Area 9,49,211.23
VA,Rating Area 9,50,218.77
VA,Rating Area 9,51,226.04
VA,Rating Area 9,52,234.05
VA,Rating Area 9,53,242.15
VA,Rating Area 9,54,250.89
VA,Rating Area 9,55,259.95
VA,Rating Area 9,56,269.44
VA,Rating Area 9,57,279.01
VA,Rating Area 9,58,289.23
VA,Rating Area 9,59,294.29
VA,Rating Area 9,60,303.56
VA,Rating Area 9,61,310.67
VA,Rating Area 9,62,314.69
VA,Rating Area 9,63,319.26
VA,Rating Area 9,64,321.87
VA,Rating Area 9,65,321.93
WI,Rating Area 1,20,179.73
WI,Rating Area 1,21,304.85
WI,Rating Area 1,22,304.85
WI,Rating Area 1,23,304.85
WI,Rating Area 1,24,304.85
WI,Rating Area 1,25,306.01
WI,Rating Area 1,26,311.78
WI,Rating Area 1,27,318.70
WI,Rating Area 1,28,329.95
WI,Rating Area 1,29,339.18
WI,Rating Area 1,30,343.80
WI,Rating Area 1,31,350.72
WI,Rating Area 1,32,357.64
WI,Rating Area 1,33,361.97
WI,Rating Area 1,34,366.59
WI,Rating Area 1,35,369.00
WI,Rating Area 1,36,371.31
WI,Rating Area 1,37,373.61
WI,Rating Area 1,38,375.92
WI,Rating Area 1,39,380.54
WI,Rating Area 1,40,385.15
WI,Rating Area 1,41,392.08
WI,Rating Area 1,42,398.71
WI,Rating Area 1,43,407.94
WI,Rating Area 1,44,419.48
WI,Rating Area 1,45,433.04
WI,Rating Area 1,46,449.19
WI,Rating Area 1,47,467.37
WI,Rating Area 1,48,487.94
WI,Rating Area 1,49,508.02
WI,Rating Area 1,50,530.56
WI,Rating Area 1,51,552.26
WI,Rating Area 1,52,574.48
WI,Rating Area 1,53,595.36
WI,Rating Area 1,54,616.76
WI,Rating Area 1,55,636.08
WI,Rating Area 1,56,653.71
WI,Rating Area 1,57,668.41
WI,Rating Area 1,58,681.51
WI,Rating Area 1,59,687.28
WI,Rating Area 1,60,697.13
WI,Rating Area 1,61,703.64
WI,Rating Area 1,62,706.83
WI,Rating Area 1,63,709.73
WI,Rating Area 1,64,711.07
WI,Rating Area 1,65,711.11
WI,Rating Area 10,20,180.37
WI,Rating Area 10,21,298.38
WI,Rating Area 10,22,298.38
WI,Rating Area 10,23,298.38
WI,Rating Area 10,24,298.38
WI,Rating Area 10,25,299.52
WI,Rating Area 10,26,305.28
WI,Rating Area 10,27,312.18
WI,Rating Area 10,28,323.40
WI,Rating Area 10,29,332.60
WI,Rating Area 10,30,337.20
WI,Rating Area 10,31,344.11
WI,Rating Area 10,32,351.01
WI,Rating Area 10,33,355.32
WI,Rating Area 10,34,359.93
WI,Rating Area 10,35,362.30
WI,Rating Area 10,36,364.60
WI,Rating Area 10,37,366.90
WI,Rating Area 10,38,369.20
WI,Rating Area 10,39,373.80
WI,Rating Area 10,40,378.40
WI,Rating Area 10,41,385.31
WI,Rating Area 10,42,391.92
WI,Rating Area 10,43,401.13
WI,Rating Area 10,44,412.63
WI,Rating Area 10,45,426.15
WI,Rating Area 10,46,442.26
WI,Rating Area 10,47,460.38
WI,Rating Area 10,48,481.09
WI,Rating Area 10,49,501.51
WI,Rating Area 10,50,524.45
WI,Rating Area 10,51,546.38
WI,Rating Area 10,52,569.41
WI,Rating Area 10,53,591.75
WI,Rating Area 10,54,614.86
WI,Rating Area 10,55,636.73
WI,Rating Area 10,56,658.78
WI,Rating Area 10,57,679.21
WI,Rating Area 10,58,697.83
WI,Rating Area 10,59,705.50
WI,Rating Area 10,60,718.05
WI,Rating Area 10,61,727.21
WI,Rating Area 10,62,732.80
WI,Rating Area 10,63,739.27
WI,Rating Area 10,64,742.87
